Unnamed: 0,sup_type,name,address_street,city,postcode,lat,long,website,email,telephone,supplier_contact,supplier_contact_email,supplier_contact_telephone,percent_recyclablenum,percent_efwnum,provides_a_rebateyn,supplier_auditislist_yes_no_na,supplier_audit_date_completed,notes,hierarchy,origin
125,Charity,Lighthouse Charity Shop (Manchester),41 Sample Street,Manchester,C9 9JJ,53.573954,-2.1023316,https://www.example-charity.org,contact.125@example-charity.org,06692 844007,,,,92.7,,0,,,,Reuse,synthetic_sample_data
126,Charity,Bridge Outreach (Sheffield),147 Sample Street,Sheffield,Z8 1LR,53.3837267,-1.5836913,https://www.example-charity.org,contact.126@example-charity.org,03275 348235,,,,,,0,,,,Reuse,synthetic_sample_data
127,Charity,Haven Charity Shop (Southampton),165 Sample Street,Southampton,N7 2EK,51.0249739,-1.5346756,https://www.example-charity.org,contact.127@example-charity.org,08842 651231,,,,,,1,,,,Reuse,synthetic_sample_data
128,Charity,Together Charity Shop (Reading),133 Sample Street,Reading,E7 9BD,51.459508,-1.0895996,https://www.example-charity.org,contact.128@example-charity.org,03981 905077,,,,,,0,,,,Reuse,synthetic_sample_data
129,Charity,Lighthouse Foundation (Birmingham),71 Sample Street,Birmingham,C5 4UR,52.4329982,-1.8276004,https://www.example-charity.org,contact.129@example-charity.org,05653 987025,,,,,,1,,,,Reuse,synthetic_sample_data
130,Charity,New Leaf Foundation (Southampton),12 Sample Street,Southampton,V6 1AC,50.9197434,-1.4036281,https://www.example-charity.org,contact.130@example-charity.org,03526 279516,,,,77.1,,1,,,,Reuse,synthetic_sample_data
131,Charity,Steppingstone Charity Shop (Reading),124 Sample Street,Reading,U9 5UJ,51.3675425,-0.9564588,https://www.example-charity.org,contact.131@example-charity.org,01496 622230,,,,,,1,,,,Reuse,synthetic_sample_data
132,Charity,New Leaf Support Network (Bristol),81 Sample Street,Bristol,O4 6TE,51.4405632,-2.5313159,https://www.example-charity.org,contact.132@example-charity.org,07809 607774,,,,31.9,,1,,,,Reuse,synthetic_sample_data
133,Charity,Together Furniture Project (Liverpool),37 Sample Street,Liverpool,O2 5OH,53.2976298,-3.0304379,https://www.example-charity.org,contact.133@example-charity.org,06228 353480,,,,,,1,,,,Reuse,synthetic_sample_data
134,Charity,New Leaf Outreach (Liverpool),128 Sample Street,Liverpool,X6 4YF,53.5176492,-3.0161596,https://www.example-charity.org,contact.134@example-charity.org,06364 705748,,,,46.7,,1,,,,Reuse,synthetic_sample_data
135,Charity,Together Support Network (Newcastle),127 Sample Street,Newcastle,S6 1BJ,54.8352529,-1.4842302,https://www.example-charity.org,contact.135@example-charity.org,04944 325595,,,,,,1,,,,Reuse,synthetic_sample_data
136,Charity,Haven Community Trust (Bristol),14 Sample Street,Bristol,L7 6BM,51.4655072,-2.4837483,https://www.example-charity.org,contact.136@example-charity.org,05333 862847,,,,,,0,,,,Reuse,synthetic_sample_data
137,Charity,Together Support Network (Sheffield),96 Sample Street,Sheffield,T2 3DM,53.3970669,-1.5980405,https://www.example-charity.org,contact.137@example-charity.org,05582 965401,,,,33.9,,1,,,,Reuse,synthetic_sample_data
138,Charity,Together Furniture Project (Birmingham),39 Sample Street,Birmingham,E6 8QO,52.3959174,-1.8876632,https://www.example-charity.org,contact.138@example-charity.org,01742 140804,,,,51.6,,1,,,,Reuse,synthetic_sample_data
139,Charity,Steppingstone Charity Shop (Southampton),182 Sample Street,Southampton,K9 9RP,50.855259,-1.4365136,https://www.example-charity.org,contact.139@example-charity.org,05902 722565,,,,,,1,,,,Reuse,synthetic_sample_data
140,Charity,Haven Foundation (London),199 Sample Street,London,X1 8IU,51.4679073,-0.0756581,https://www.example-charity.org,contact.140@example-charity.org,06040 935457,,,,,,0,,,,Reuse,synthetic_sample_data
141,Charity,Together Charity Shop (Coventry),29 Sample Street,Coventry,V4 1SW,52.2722065,-1.5255654,https://www.example-charity.org,contact.141@example-charity.org,07229 254954,,,,,,1,,,,Reuse,synthetic_sample_data
142,Charity,Bridge Support Network (Sheffield),133 Sample Street,Sheffield,T8 1WE,53.3567341,-1.496212,https://www.example-charity.org,contact.142@example-charity.org,09221 912617,,,,,,1,,,,Reuse,synthetic_sample_data
143,Charity,New Leaf Support Network (Reading),50 Sample Street,Reading,R6 5TP,51.4478113,-1.0150526,https://www.example-charity.org,contact.143@example-charity.org,09734 458955,,,,27.9,,1,,,,Reuse,synthetic_sample_data
144,Charity,Compass Charity Shop (Leeds),144 Sample Street,Leeds,W8 6PL,53.9332457,-1.4044219,https://www.example-charity.org,contact.144@example-charity.org,04396 823769,,,,79.5,,1,,,,Reuse,synthetic_sample_data
145,Charity,Haven Support Network (Bristol),183 Sample Street,Bristol,Z3 5BJ,51.3410622,-2.5349133,https://www.example-charity.org,contact.145@example-charity.org,06654 910616,,,,,,1,,,,Reuse,synthetic_sample_data
146,Charity,Bridge Outreach (Reading),190 Sample Street,Reading,R5 3DT,51.3812332,-0.9843762,https://www.example-charity.org,contact.146@example-charity.org,09824 384303,,,,,,0,,,,Reuse,synthetic_sample_data
147,Charity,Bridge Furniture Project (London),36 Sample Street,London,K8 2VY,51.5583502,-0.1184876,https://www.example-charity.org,contact.147@example-charity.org,02641 533377,,,,,,0,,,,Reuse,synthetic_sample_data
148,Charity,Forward Support Network (Liverpool),197 Sample Street,Liverpool,J6 5UB,53.4542678,-2.8774058,https://www.example-charity.org,contact.148@example-charity.org,04267 892630,,,,,,0,,,,Reuse,synthetic_sample_data
149,Charity,Hope Community Trust (Nottingham),48 Sample Street,Nottingham,F1 7ZP,53.026406,-1.0530001,https://www.example-charity.org,contact.149@example-charity.org,07846 978292,,,,96.2,,1,,,,Reuse,synthetic_sample_data
150,Charity,Second Chance Reuse Store (London),130 Sample Street,London,U9 9PE,51.3601802,-0.1074114,https://www.example-charity.org,contact.150@example-charity.org,05662 576419,,,,,,0,,,,Reuse,synthetic_sample_data
151,Charity,Compass Charity Shop (Manchester),194 Sample Street,Manchester,X6 5SV,53.4300052,-2.1732642,https://www.example-charity.org,contact.151@example-charity.org,04050 114768,,,,,,1,,,,Reuse,synthetic_sample_data
152,Charity,Second Chance Community Trust (Liverpool),61 Sample Street,Liverpool,K4 1IM,53.4129842,-3.1155787,https://www.example-charity.org,contact.152@example-charity.org,03303 600646,,,,,,1,,,,Reuse,synthetic_sample_data
153,Charity,Hope Reuse Store (Sheffield),41 Sample Street,Sheffield,H1 2OJ,53.3216838,-1.4032352,https://www.example-charity.org,contact.153@example-charity.org,06890 826420,,,,,,1,,,,Reuse,synthetic_sample_data
154,Charity,Compass Reuse Store (Coventry),156 Sample Street,Coventry,E8 3OX,52.2920247,-1.3948609,https://www.example-charity.org,contact.154@example-charity.org,04618 329772,,,,,,1,,,,Reuse,synthetic_sample_data
155,Charity,Bridge Charity Shop (Nottingham),29 Sample Street,Nottingham,O9 6CS,53.0453985,-1.0604189,https://www.example-charity.org,contact.155@example-charity.org,02341 651033,,,,,,0,,,,Reuse,synthetic_sample_data
156,Charity,Together Support Network (Southampton),15 Sample Street,Southampton,G8 2QO,50.920698,-1.5050389,https://www.example-charity.org,contact.156@example-charity.org,02904 813341,,,,,,1,,,,Reuse,synthetic_sample_data
157,Charity,Compass Charity Shop (Newcastle),12 Sample Street,Newcastle,I1 4SC,54.9974734,-1.6001608,https://www.example-charity.org,contact.157@example-charity.org,01356 515182,,,,,,0,,,,Reuse,synthetic_sample_data
158,Charity,Second Chance Support Network (Nottingham),187 Sample Street,Nottingham,N3 3YU,53.1030371,-1.0277252,https://www.example-charity.org,contact.158@example-charity.org,01519 401036,,,,42.0,,1,,,,Reuse,synthetic_sample_data
159,Charity,Haven Furniture Project (Newcastle),101 Sample Street,Newcastle,U6 2FR,55.0891861,-1.4957698,https://www.example-charity.org,contact.159@example-charity.org,09835 239449,,,,,,0,,,,Reuse,synthetic_sample_data
160,Charity,Forward Charity Shop (London),89 Sample Street,London,R7 4HO,51.5842538,0.0157472,https://www.example-charity.org,contact.160@example-charity.org,09920 544730,,,,,,0,,,,Reuse,synthetic_sample_data
161,Charity,Haven Foundation (Coventry),115 Sample Street,Coventry,G2 2TB,52.486447,-1.6600348,https://www.example-charity.org,contact.161@example-charity.org,01256 352356,,,,,,0,,,,Reuse,synthetic_sample_data
162,Charity,Bridge Foundation (Leeds),60 Sample Street,Leeds,Y1 3QJ,53.8729623,-1.5784204,https://www.example-charity.org,contact.162@example-charity.org,04559 891030,,,,73.2,,1,,,,Reuse,synthetic_sample_data
163,Charity,Lighthouse Community Trust (Southampton),71 Sample Street,Southampton,V9 4NJ,50.9390753,-1.3526404,https://www.example-charity.org,contact.163@example-charity.org,05944 250219,,,,,,0,,,,Reuse,synthetic_sample_data
164,Charity,Hope Reuse Store (Reading),77 Sample Street,Reading,Q6 7NE,51.507925,-0.9613448,https://www.example-charity.org,contact.164@example-charity.org,07244 923975,,,,,,1,,,,Reuse,synthetic_sample_data
165,Charity,New Leaf Outreach (Leeds),35 Sample Street,Leeds,R7 7RQ,53.9056023,-1.6088791,https://www.example-charity.org,contact.165@example-charity.org,08586 160423,,,,,,1,,,,Reuse,synthetic_sample_data
166,Charity,Forward Outreach (Leeds),173 Sample Street,Leeds,R4 1IM,53.7498789,-1.6753789,https://www.example-charity.org,contact.166@example-charity.org,07079 196955,,,,4.0,,0,,,,Reuse,synthetic_sample_data
167,Charity,Together Community Trust (Leeds),190 Sample Street,Leeds,K5 1GG,53.8921952,-1.5228249,https://www.example-charity.org,contact.167@example-charity.org,08854 319036,,,,,,1,,,,Reuse,synthetic_sample_data
168,Charity,Haven Community Trust (Leeds),92 Sample Street,Leeds,J7 8RU,53.8594879,-1.4879694,https://www.example-charity.org,contact.168@example-charity.org,06269 913185,,,,,,1,,,,Reuse,synthetic_sample_data
169,Charity,Forward Outreach (Nottingham),57 Sample Street,Nottingham,L6 7BS,53.0696436,-1.1682988,https://www.example-charity.org,contact.169@example-charity.org,06246 312994,,,,1.6,,1,,,,Reuse,synthetic_sample_data
170,Charity,Haven Foundation (Bristol),186 Sample Street,Bristol,R6 5YP,51.3502234,-2.6389404,https://www.example-charity.org,contact.170@example-charity.org,05026 623555,,,,49.1,,0,,,,Reuse,synthetic_sample_data
171,Charity,Together Support Network (Coventry),172 Sample Street,Coventry,U1 9BC,52.4952927,-1.6189203,https://www.example-charity.org,contact.171@example-charity.org,04015 668471,,,,,,0,,,,Reuse,synthetic_sample_data
172,Charity,Second Chance Charity Shop (Liverpool),159 Sample Street,Liverpool,G9 8LB,53.2996475,-2.9523895,https://www.example-charity.org,contact.172@example-charity.org,03474 109585,,,,93.4,,1,,,,Reuse,synthetic_sample_data
173,Charity,Together Support Network (Reading),129 Sample Street,Reading,Q5 9JA,51.4506563,-1.1261163,https://www.example-charity.org,contact.173@example-charity.org,01194 117538,,,,67.4,,0,,,,Reuse,synthetic_sample_data
174,Charity,Bridge Community Trust (Manchester),104 Sample Street,Manchester,L5 7CL,53.6062147,-2.2352844,https://www.example-charity.org,contact.174@example-charity.org,09625 364679,,,,,,0,,,,Reuse,synthetic_sample_data
175,Charity,Second Chance Charity Shop (Coventry),15 Sample Street,Coventry,M7 7RP,52.3245572,-1.4644875,https://www.example-charity.org,contact.175@example-charity.org,01519 198042,,,,70.3,,0,,,,Reuse,synthetic_sample_data
176,Charity,Lighthouse Foundation (Newcastle),122 Sample Street,Newcastle,B4 4WS,55.0818989,-1.5743278,https://www.example-charity.org,contact.176@example-charity.org,02562 653815,,,,,,0,,,,Reuse,synthetic_sample_data
177,Charity,Steppingstone Charity Shop (Reading),193 Sample Street,Reading,K1 4SE,51.5819754,-0.8583065,https://www.example-charity.org,contact.177@example-charity.org,01539 288066,,,,82.1,,0,,,,Reuse,synthetic_sample_data
178,Charity,Haven Charity Shop (Bristol),89 Sample Street,Bristol,M3 2QX,51.3532351,-2.6657583,https://www.example-charity.org,contact.178@example-charity.org,09856 447843,,,,,,1,,,,Reuse,synthetic_sample_data
179,Charity,Steppingstone Foundation (Leeds),126 Sample Street,Leeds,K1 5ZO,53.9024024,-1.5969222,https://www.example-charity.org,contact.179@example-charity.org,07499 911131,,,,,,1,,,,Reuse,synthetic_sample_data
180,Charity,Haven Furniture Project (Liverpool),98 Sample Street,Liverpool,H2 2IE,53.3141214,-2.9658375,https://www.example-charity.org,contact.180@example-charity.org,05839 936821,,,,63.4,,1,,,,Reuse,synthetic_sample_data
181,Charity,Compass Support Network (Sheffield),111 Sample Street,Sheffield,I2 3CF,53.3393101,-1.5926439,https://www.example-charity.org,contact.181@example-charity.org,06896 898329,,,,,,1,,,,Reuse,synthetic_sample_data
182,Charity,Second Chance Foundation (Manchester),22 Sample Street,Manchester,A5 7MY,53.3386786,-2.2864257,https://www.example-charity.org,contact.182@example-charity.org,06315 503951,,,,56.0,,0,,,,Reuse,synthetic_sample_data
183,Charity,New Leaf Community Trust (Southampton),112 Sample Street,Southampton,I8 3CF,50.9160314,-1.3488052,https://www.example-charity.org,contact.183@example-charity.org,05405 415759,,,,,,1,,,,Reuse,synthetic_sample_data
184,Charity,Bridge Charity Shop (Newcastle),78 Sample Street,Newcastle,T4 8DE,55.0631,-1.6594625,https://www.example-charity.org,contact.184@example-charity.org,09123 722651,,,,,,1,,,,Reuse,synthetic_sample_data
185,Charity,Lighthouse Support Network (Sheffield),178 Sample Street,Sheffield,U3 5KT,53.483584,-1.506133,https://www.example-charity.org,contact.185@example-charity.org,06484 551533,,,,,,1,,,,Reuse,synthetic_sample_data
186,Charity,Compass Charity Shop (Birmingham),101 Sample Street,Birmingham,Z4 6MI,52.6255724,-1.7497824,https://www.example-charity.org,contact.186@example-charity.org,09044 703853,,,,,,0,,,,Reuse,synthetic_sample_data
187,Charity,Together Furniture Project (Southampton),105 Sample Street,Southampton,G8 5WC,51.0588795,-1.5004218,https://www.example-charity.org,contact.187@example-charity.org,08563 842776,,,,13.9,,1,,,,Reuse,synthetic_sample_data
188,Charity,Haven Outreach (Leeds),178 Sample Street,Leeds,O8 7RQ,53.7266045,-1.652857,https://www.example-charity.org,contact.188@example-charity.org,07176 177558,,,,,,0,,,,Reuse,synthetic_sample_data
189,Charity,Steppingstone Charity Shop (Sheffield),157 Sample Street,Sheffield,Y4 6FU,53.4415903,-1.3764109,https://www.example-charity.org,contact.189@example-charity.org,02392 214682,,,,,,1,,,,Reuse,synthetic_sample_data
190,Charity,Hope Furniture Project (Sheffield),148 Sample Street,Sheffield,Q9 9SW,53.520815,-1.4909633,https://www.example-charity.org,contact.190@example-charity.org,05239 332785,,,,,,1,,,,Reuse,synthetic_sample_data
191,Charity,Together Community Trust (Liverpool),30 Sample Street,Liverpool,P2 5NC,53.397319,-2.9377334,https://www.example-charity.org,contact.191@example-charity.org,06651 125755,,,,73.0,,1,,,,Reuse,synthetic_sample_data
192,Charity,Together Support Network (Bristol),77 Sample Street,Bristol,D8 8KC,51.40742,-2.502619,https://www.example-charity.org,contact.192@example-charity.org,06706 599292,,,,,,0,,,,Reuse,synthetic_sample_data
193,Charity,New Leaf Charity Shop (London),110 Sample Street,London,F9 3KR,51.612154,-0.083409,https://www.example-charity.org,contact.193@example-charity.org,04996 641058,,,,23.2,,1,,,,Reuse,synthetic_sample_data
194,Charity,Haven Support Network (Reading),100 Sample Street,Reading,T4 8SN,51.3596355,-0.9359563,https://www.example-charity.org,contact.194@example-charity.org,01478 873207,,,,,,0,,,,Reuse,synthetic_sample_data
195,Charity,Second Chance Foundation (Leeds),118 Sample Street,Leeds,R3 6KG,53.7343034,-1.4879721,https://www.example-charity.org,contact.195@example-charity.org,02667 938338,,,,,,1,,,,Reuse,synthetic_sample_data
196,Charity,Haven Foundation (Nottingham),45 Sample Street,Nottingham,D6 6OT,53.0945749,-1.2140788,https://www.example-charity.org,contact.196@example-charity.org,07431 715519,,,,70.6,,1,,,,Reuse,synthetic_sample_data
197,Charity,Lighthouse Furniture Project (Southampton),131 Sample Street,Southampton,D3 6WE,50.9367505,-1.352767,https://www.example-charity.org,contact.197@example-charity.org,04908 420214,,,,,,0,,,,Reuse,synthetic_sample_data
198,Charity,Together Charity Shop (Southampton),81 Sample Street,Southampton,F8 5EF,50.874813,-1.4986739,https://www.example-charity.org,contact.198@example-charity.org,03838 681868,,,,61.9,,1,,,,Reuse,synthetic_sample_data
199,Charity,Haven Foundation (London),114 Sample Street,London,P7 8NW,51.5027827,-0.2192615,https://www.example-charity.org,contact.199@example-charity.org,09281 784793,,,,,,0,,,,Reuse,synthetic_sample_data
200,Charity,Compass Furniture Project (Southampton),145 Sample Street,Southampton,R5 3YO,50.7689582,-1.326083,https://www.example-charity.org,contact.200@example-charity.org,05503 335765,,,,76.6,,0,,,,Reuse,synthetic_sample_data
201,Charity,Lighthouse Foundation (Southampton),27 Sample Street,Southampton,X8 9GN,50.793962,-1.3218661,https://www.example-charity.org,contact.201@example-charity.org,01681 896922,,,,65.4,,0,,,,Reuse,synthetic_sample_data
202,Charity,Compass Reuse Store (Bristol),151 Sample Street,Bristol,D4 4ZX,51.566943,-2.7282309,https://www.example-charity.org,contact.202@example-charity.org,02425 560398,,,,86.1,,1,,,,Reuse,synthetic_sample_data
203,Charity,Bridge Outreach (Birmingham),44 Sample Street,Birmingham,L9 5TR,52.5210454,-1.8049452,https://www.example-charity.org,contact.203@example-charity.org,01972 697766,,,,,,1,,,,Reuse,synthetic_sample_data
204,Charity,Together Charity Shop (Bristol),33 Sample Street,Bristol,Y7 1IU,51.4763207,-2.4521808,https://www.example-charity.org,contact.204@example-charity.org,02560 242175,,,,13.3,,0,,,,Reuse,synthetic_sample_data
205,Charity,Haven Support Network (Coventry),20 Sample Street,Coventry,U5 7MO,52.353429,-1.5954336,https://www.example-charity.org,contact.205@example-charity.org,03329 705474,,,,88.0,,0,,,,Reuse,synthetic_sample_data
